Random Walk,DT
,10757,2123,1599,524
,10731,2126,1599,527
,10770,2099,1599,500
,10686,2146,1599,547
,10822,2115,1599,516
,10746,2124,1599,525
,10552,2130,1599,531
,10876,2140,1599,541
,10750,2144,1599,545
Avg of 500
,13128,2271,1599,672
,13137,2274,1599,675
,12671,2211,1599,612
,12925,2218,1599,619
,12914,2240,1599,641
,12982,2252,1599,653
,13104,2245,1599,646
,12791,2215,1599,616
,12951,2255,1599,656
,12880,2234,1599,635
Avg of 600
,15211,2330,1599,731
,15210,2311,1599,712
,15395,2368,1599,769
,15188,2338,1599,739
,15192,2351,1599,752
,14993,2316,1599,717
,14951,2313,1599,714
,15180,2348,1599,749
,15087,2381,1599,782
,15434,2348,1599,749
Avg of 700
,17171,2468,1599,869
,16790,2445,1599,846
,17478,2449,1599,850
,17148,2407,1599,808
,17196,2478,1599,879
,17128,2455,1599,856
,17123,2431,1599,832
,17165,2454,1599,855
,16920,2444,1599,845
,17062,2451,1599,852
Avg of 800
,19517,2566,1599,967
,19541,2585,1599,986
,19473,2566,1599,967
,19090,2599,1599,1000
,19262,2509,1599,910
,19169,2584,1599,985
,19368,2536,1599,937
,19380,2578,1599,979
,19618,2582,1599,983
,19527,2539,1599,940
Avg of 900
,21134,2672,1599,1073
,21414,2604,1599,1005
,21449,2649,1599,1050
,21485,2705,1599,1106
,21056,2666,1599,1067
,21627,2639,1599,1040
,21262,2672,1599,1073
,21616,2704,1599,1105
,21426,2685,1599,1086
,21612,2679,1599,1080
Avg of 1000
Random Walk,KNN2
,2168,1726,1599,127
,2214,1717,1599,118
,2233,1706,1599,107
,2127,1712,1599,113
,2134,1711,1599,112
,2016,1719,1599,120
,2075,1709,1599,110
,1994,1702,1599,103
,2167,1716,1599,117
,2105,1713,1599,114
Avg of 100
,4411,1827,1599,228
,4323,1826,1599,227
,4097,1837,1599,238
,4317,1829,1599,230
,4318,1840,1599,241
,4273,1845,1599,246
,4083,1837,1599,238
,4380,1820,1599,221
,4285,1818,1599,219
,4190,1814,1599,215
Avg of 200
,6184,1924,1599,325
,6423,1918,1599,319
,6075,1906,1599,307
,6549,1933,1599,334
,6308,1938,1599,339
,6569,1927,1599,328
,6432,1920,1599,321
,6484,1961,1599,362
,6631,1961,1599,362
,6281,1957,1599,358
Avg of 300
,8268,2028,1599,429
,8546,2055,1599,456
,8648,2052,1599,453
,8352,2076,1599,477
,8656,2047,1599,448
,8582,2041,1599,442
,8454,2036,1599,437
,8390,2050,1599,451
,8360,2102,1599,503
,8630,2052,1599,453
Avg of 400
,10380,2151,1599,552
,10459,2136,1599,537
,10544,2147,1599,548
,10721,2165,1599,566
,10666,2172,1599,573
,10955,2156,1599,557
,10546,2130,1599,531
,10472,2159,1599,560
,10477,2124,1599,525
,10302,2169,1599,570
Avg of 500
,12715,2261,1599,662
,12466,2282,1599,683
,12695,2287,1599,688
,12616,2236,1599,637
,12717,2301,1599,702
,12861,2315,1599,716
,12749,2286,1599,687
,12827,2276,1599,677
,12837,2305,1599,706
,12817,2305,1599,706
Avg of 600
,15141,2382,1599,783
,14911,2381,1599,782
,14806,2387,1599,788
,14824,2360,1599,761
,14830,2389,1599,790
,14590,2411,1599,812
,14562,2355,1599,756
,14597,2394,1599,795
,14549,2355,1599,756
,14539,2403,1599,804
Avg of 700
,16909,2489,1599,890
,17122,2475,1599,876
,16882,2507,1599,908
,16592,2473,1599,874
,17061,2498,1599,899
,16902,2494,1599,895
,16714,2507,1599,908
,16757,2478,1599,879
,16675,2462,1599,863
,17215,2509,1599,910
Avg of 800
,18923,2572,1599,973
,18792,2609,1599,1010
,19103,2599,1599,1000
,18955,2632,1599,1033
,18954,2615,1599,1016
,19470,2584,1599,985
,19264,2633,1599,1034
,18892,2643,1599,1044
,19103,2613,1599,1014
,19426,2603,1599,1004
Avg of 900
,20691,2640,1599,1041
,20768,2706,1599,1107
,20917,2729,1599,1130
,20765,2702,1599,1103
,21334,2748,1599,1149
,21036,2687,1599,1088
,21026,2718,1599,1119
,21382,2687,1599,1088
,21073,2714,1599,1115
,21155,2751,1599,1152
Avg of 1000
Random Walk,LR
,2525,1725,1599,126
,2500,1744,1599,145
,2564,1727,1599,128
,2716,1751,1599,152
,2514,1718,1599,119
,2450,1722,1599,123
,2483,1712,1599,113
,2526,1717,1599,118
,2514,1726,1599,127
,2525,1717,1599,118
Avg of 100
,5117,1867,1599,268
,5033,1867,1599,268
,5025,1846,1599,247
,4837,1837,1599,238
,5058,1852,1599,253
,5108,1854,1599,255
,5015,1840,1599,241
,5014,1858,1599,259
,5022,1846,1599,247
,5163,1857,1599,258
Avg of 200
,7556,1991,1599,392
,7434,1984,1599,385
,7658,1986,1599,387
,7583,1991,1599,392
,7614,2005,1599,406
,7540,1980,1599,381
,7605,2008,1599,409
,7552,1980,1599,381
,7573,2014,1599,415
,7407,1945,1599,346
Avg of 300
,10196,2121,1599,522
,10115,2098,1599,499
,10234,2107,1599,508
,10254,2156,1599,557
,10000,2092,1599,493
,9847,2081,1599,482
,10065,2090,1599,491
,10130,2084,1599,485
,10089,2077,1599,478
,10170,2129,1599,530
Avg of 400
,12615,2231,1599,632
,12646,2240,1599,641
,12678,2213,1599,614
,12417,2268,1599,669
,12735,2241,1599,642
,12600,2244,1599,645
,12748,2237,1599,638
,12538,2227,1599,628
,12578,2229,1599,630
,12664,2261,1599,662
Avg of 500
,15171,2363,1599,764
,15338,2369,1599,770
,15215,2395,1599,796
,14954,2409,1599,810
,15297,2373,1599,774
,15001,2330,1599,731
,14883,2349,1599,750
,14767,2371,1599,772
,14977,2378,1599,779
,15192,2383,1599,784
Avg of 600
,17588,2506,1599,907
,17563,2511,1599,912
,17506,2501,1599,902
,17577,2480,1599,881
,17473,2452,1599,853
,17426,2478,1599,879
,17634,2525,1599,926
,17351,2492,1599,893
,17522,2480,1599,881
,17326,2435,1599,836
Avg of 700
,19866,2589,1599,990
,20142,2642,1599,1043
,20186,2666,1599,1067
,20196,2626,1599,1027
,19975,2635,1599,1036
,20185,2668,1599,1069
,20000,2604,1599,1005
,20248,2636,1599,1037
,20352,2614,1599,1015
,20048,2635,1599,1036
Avg of 800
,22297,2765,1599,1166
,22620,2721,1599,1122
,22755,2755,1599,1156
,22511,2758,1599,1159
,22222,2726,1599,1127
,22462,2759,1599,1160
,22655,2724,1599,1125
,22745,2774,1599,1175
,22623,2750,1599,1151
,22539,2732,1599,1133
Avg of 900
,24852,2861,1599,1262
,25338,2923,1599,1324
,24867,2860,1599,1261
,25085,2904,1599,1305
,25343,2922,1599,1323
,24882,2830,1599,1231
,24881,2878,1599,1279
,25035,2873,1599,1274
,25053,2858,1599,1259
,24874,2834,1599,1235
Avg of 1000
Random Walk,LR2
,2566,1728,1599,129
,2496,1724,1599,125
,2493,1724,1599,125
,2453,1719,1599,120
,2613,1736,1599,137
,2559,1737,1599,138
,2443,1726,1599,127
,2495,1718,1599,119
,2523,1733,1599,134
,2591,1741,1599,142
Avg of 100
,4790,1855,1599,256
,5090,1879,1599,280
,5174,1863,1599,264
,5193,1854,1599,255
,5074,1832,1599,233
,5067,1853,1599,254
,4964,1863,1599,264
,5012,1871,1599,272
,5160,1876,1599,277
,5212,1872,1599,273
Avg of 200
,7559,2017,1599,418
,7524,1987,1599,388
,7632,2005,1599,406
,7615,1986,1599,387
,7494,1994,1599,395
,7473,1946,1599,347
,7483,1964,1599,365
,7571,1995,1599,396
,7607,1982,1599,383
,7583,1996,1599,397
Avg of 300
,10031,2123,1599,524
,10031,2154,1599,555
,10177,2151,1599,552
,10243,2109,1599,510
,10270,2109,1599,510
,9923,2108,1599,509
,10027,2148,1599,549
,9940,2116,1599,517
,10220,2089,1599,490
,10152,2099,1599,500
Avg of 400
,12655,2248,1599,649
,12502,2229,1599,630
,12583,2250,1599,651
,12562,2252,1599,653
,12497,2227,1599,628
,12828,2254,1599,655
,12649,2244,1599,645
,12553,2256,1599,657
,12668,2229,1599,630
,12612,2241,1599,642
Avg of 500
,14911,2362,1599,763
,15118,2365,1599,766
,15178,2373,1599,774
,14997,2384,1599,785
,14982,2357,1599,758
,14994,2381,1599,782
,15034,2354,1599,755
,15020,2371,1599,772
,15186,2355,1599,756
,15293,2387,1599,788
Avg of 600
,17783,2550,1599,951
,17542,2493,1599,894
,17568,2485,1599,886
,17811,2499,1599,900
,17534,2482,1599,883
,17799,2522,1599,923
,17613,2500,1599,901
,17630,2483,1599,884
,17693,2498,1599,899
,17672,2512,1599,913
Avg of 700
,19918,2572,1599,973
,19859,2604,1599,1005
,20088,2662,1599,1063
